product_name,manufacturer,root_category,category,product_rating,product_price,review_rating,review_title,review_text,reviewer_name
"27 cu. ft. French Door Refrigerator in Fingerprint Resistant Stainless with Internal Dispenser, ENERGY STAR",GE,Appliances,French Door Refrigerators,4.5,1398.0,5,Great refrigerator,"The duel door opening makes it very easy to get large food items (turkey-hams-marinated in large storage containers, etc.) in the fridge without spilling. Easy setup and moving was very easy.",ABU███
"27 cu. ft. French Door Refrigerator in Fingerprint Resistant Stainless with Internal Dispenser, ENERGY STAR",GE,Appliances,French Door Refrigerators,4.5,1398.0,5,Great,"Very roomy, quiet and has a sleek look to it. Everything stays nice and cold.",DDM███is
"27 cu. ft. French Door Refrigerator in Fingerprint Resistant Stainless with Internal Dispenser, ENERGY STAR",GE,Appliances,French Door Refrigerators,4.5,1398.0,4,Noisy new fridge,"I’ve lost some interior shelving compared to my previous French door fridge.  Also, it is noisy! Is this normal?",Kchr
"27 cu. ft. French Door Refrigerator in Fingerprint Resistant Stainless with Internal Dispenser, ENERGY STAR",GE,Appliances,French Door Refrigerators,4.5,1398.0,5,"Wonderful features, filtered water and automatic i",We are extremely happy with our refrigerator/freezer. It’s very efficient to run and keeps everything fresh.,KR ███
"27 cu. ft. French Door Refrigerator in Fingerprint Resistant Stainless with Internal Dispenser, ENERGY STAR",GE,Appliances,French Door Refrigerators,4.5,1398.0,5,Love the water dispenser,Very happy with my GE refrigerator. It’s stylish and quiet.,Mar███121███
"27 cu. ft. French Door Refrigerator in Fingerprint Resistant Stainless with Internal Dispenser, ENERGY STAR",GE,Appliances,French Door Refrigerators,4.5,1398.0,5,Stellar Refrigerator/Freezer,Stellar Product! 5⭐⭐⭐⭐⭐ exactly everything that a refrigerator/freezer needs. Great amount of storage space including the doors. The ice maker is a wonderful feature that keeps the bin full of ice cubes at all times. Water dispenser is in a perfect location and easily accessible. The alarm is a great feature in case you accidentally leave any of the doors open. Would definitely recommend this 5⭐ product to anyone who is in the market for purchasing one.,Buf███oja███
"27 cu. ft. French Door Refrigerator in Fingerprint Resistant Stainless with Internal Dispenser, ENERGY STAR",GE,Appliances,French Door Refrigerators,4.5,1398.0,5,We love our new GE French Door Refrigerator,"We are so excited with our new refrigerator! It has all the features we want and so thoughtfully arranged. We love the water inside the doors as living in Florida, the water outside the door often gets moldy",And███ir
"27 cu. ft. French Door Refrigerator in Fingerprint Resistant Stainless with Internal Dispenser, ENERGY STAR",GE,Appliances,French Door Refrigerators,4.5,1398.0,5,Roomy,Pleased with my new GE  bottom freezer refrigerator,Sil███ bu███t 2███
"27 cu. ft. French Door Refrigerator in Fingerprint Resistant Stainless with Internal Dispenser, ENERGY STAR",GE,Appliances,French Door Refrigerators,4.5,1398.0,5,So roomy inside,So far we love it!! Its the perfect size and it cooling properly,GG2s
"27 cu. ft. French Door Refrigerator in Fingerprint Resistant Stainless with Internal Dispenser, ENERGY STAR",GE,Appliances,French Door Refrigerators,4.5,1398.0,5,"Large, roomy, just a quality appliance","So far, I love it! There is so much room and it's well-lit with 3 interior lights. With adjustable shelves, you can accommodate even large dishes/pans. The shelves on the door are sturdy and will hold gallon milk containers. It runs very quietly, but we do not use the icemaker, so I cannot comment on that. The freezer is also roomy with a light. The drawer slides in and out easily. Just altogether a really nice fridge/freezer!",Jon███1
Profile 27.9 cu. ft. Smart 4-Door French Door Refrigerator with Door-in-Door in Fingerprint Resistant Stainless Steel,GE,Appliances,French Door Refrigerators,4.5,2598.0,4,Good fridge bad delivery service,"The fridge was delivered this morning and so far is pretty great. I love the space and the door in door is amazing. The delivery on the other hand was terrible. They messed up my door frame, dropped a handle on our floors denting them and broke the clips that hold the plug on the back of the fridge. Home Depot should be embarrassed to use these guys to deliver their product.",Nbo███
Profile 27.9 cu. ft. Smart 4-Door French Door Refrigerator with Door-in-Door in Fingerprint Resistant Stainless Steel,GE,Appliances,French Door Refrigerators,4.5,2598.0,5,"So far, so good!",We have long been fans of GE appliances. We are hopeful that this will continue with this new refrigerator.  Everything seems great so far. We love the layout and functionality of this fridge. It seems to have a ton of room. We also love how well its lighted.,Coo███256███
Profile 27.9 cu. ft. Smart 4-Door French Door Refrigerator with Door-in-Door in Fingerprint Resistant Stainless Steel,GE,Appliances,French Door Refrigerators,4.5,2598.0,4,Great features,"Product is pretty and designed well, center and bottom drawers could close and open a little easier love the water dispenser the lites and how many ounces.",Tho███eha███
Profile 27.9 cu. ft. Smart 4-Door French Door Refrigerator with Door-in-Door in Fingerprint Resistant Stainless Steel,GE,Appliances,French Door Refrigerators,4.5,2598.0,5,Great features!,Great refrigerator! I love it because of all the features it has!,wwj███veu███
Profile 27.9 cu. ft. Smart 4-Door French Door Refrigerator with Door-in-Door in Fingerprint Resistant Stainless Steel,GE,Appliances,French Door Refrigerators,4.5,2598.0,5,Fantastic fridge looks great!,So far great fridge. Looks fantastic plenty of space. Well thought out design!,El ███o M███
Profile 27.9 cu. ft. Smart 4-Door French Door Refrigerator with Door-in-Door in Fingerprint Resistant Stainless Steel,GE,Appliances,French Door Refrigerators,4.5,2598.0,5,Very accecible to everything we put in the fridge,Everything is good so far. Lots of space in the freezer,Lun███
Profile 27.9 cu. ft. Smart 4-Door French Door Refrigerator with Door-in-Door in Fingerprint Resistant Stainless Steel,GE,Appliances,French Door Refrigerators,4.5,2598.0,5,LOVE GE Profile,"I just had this refrigerator installed yesterday.  My old GE Profile side by side could not hold enough groceries for my family.  I love the door-in-door, the LED back light and the extra drawer that I can transition from a snack drawer to a meat drawer or additional freezer space when my son goes to college.  We drink a lot of water so the water dispenser in the door was a must.  The ice maker is also in the door so it does not make as much ice as my old one, but it is enough for our needs.  I did my homework looking at other brands with 2 drawers and the door-in-door feature.  Get it, you will love it!",hmb22
Profile 27.9 cu. ft. Smart 4-Door French Door Refrigerator with Door-in-Door in Fingerprint Resistant Stainless Steel,GE,Appliances,French Door Refrigerators,4.5,2598.0,5,Home,"I grew up in a GE home, but as I got older I thought the other companies were better. I was wrong. I have recently gotten back to my GE roots and my family and I are more than satisfied. Thank GE for not disappointing me.",CAC55
Profile 27.9 cu. ft. Smart 4-Door French Door Refrigerator with Door-in-Door in Fingerprint Resistant Stainless Steel,GE,Appliances,French Door Refrigerators,4.5,2598.0,3,Some good and some bad features,"The refrigerator has a very appealing appearance and some nice and unique features. 
However the left door is very difficult to close and the  water pump makes a distractingly loud noise.
I could not really recommend this refrigerator.",Ike51
Profile 27.9 cu. ft. Smart 4-Door French Door Refrigerator with Door-in-Door in Fingerprint Resistant Stainless Steel,GE,Appliances,French Door Refrigerators,4.5,2598.0,4,Water & Ice Dispenser Are An Issue,"The water and ice dispenser lacks in many areas. It’s awkward to fill up a glass of water and the auto sensor water only fills once in a while. The ice is very small cubes and there is no storage of ice. The left side door only holds small, narrow condiment bottles because of the ice dispenser.",SKi███9
27 cu. ft. Smart Counter-Depth MAX French Door Refrigerator with Internal Water Dispenser in PrintProof Stainless Steel,LG,Appliances,French Door Refrigerators,4.4,1599.0,5,Stayed Cool During 8-Hour Power Outage!,"[This review was collected as part of a promotion.] After Hurricane Beryl hit Houston, we lost power for 4 days. Deer meat somehow leaked from the freezer and... yeah, we had to replace an old Whirlpool fridge that came with the house.

As a replacement, we bought THIS exact LG fridge from BestBuy. I just confirmed the model number ""LRFLC2706S.""

Today, we had an 8-hour power outage. We made sure not to open the fridge nor freezer during this time, but after the power was restored, I opened the freezer and expected to find water in the ice tray and liquid ice cream. To my surprise, the ice cubes were still solid! Everything in the fridge was fine. Nothing had to be thrown out. I was extremely worried about the cost of having to replace everything in the fridge and freezer. We JUST did that last July for the hurricane. It cost us hundreds...

So, yeah. This fridge just won me over for a 5-star review. Highly recommended! I couldn't be happier. Quality matters.",Lan███Fox███
27 cu. ft. Smart Counter-Depth MAX French Door Refrigerator with Internal Water Dispenser in PrintProof Stainless Steel,LG,Appliances,French Door Refrigerators,4.4,1599.0,1,Do not purchase doesn't stand by product,I give zero.  Purchased refrigerator and lines on back of frig sprayed water on wall and floor while admistering water from inside of frig. Ruined our hardwood floors.  Lg response is they don't install water lines and are not paying for any damage. But they sell refrigerator with water features?? Ok,Kar███re
27 cu. ft. Smart Counter-Depth MAX French Door Refrigerator with Internal Water Dispenser in PrintProof Stainless Steel,LG,Appliances,French Door Refrigerators,4.4,1599.0,5,Great Fridge,[This review was collected as part of a promotion.] Great fridge. The water dispenser located inside the fridge is great with those with kids.,Bic███Kim███
27 cu. ft. Smart Counter-Depth MAX French Door Refrigerator with Internal Water Dispenser in PrintProof Stainless Steel,LG,Appliances,French Door Refrigerators,4.4,1599.0,3,Spacious,27'' LG fridge looks great but it's noisy when making ice,Ms ███dge███
27 cu. ft. Smart Counter-Depth MAX French Door Refrigerator with Internal Water Dispenser in PrintProof Stainless Steel,LG,Appliances,French Door Refrigerators,4.4,1599.0,5,Compact,"[This review was collected as part of a promotion.] We absolutely love our new refrigerator! It’s compact yet packed with great features. One of my favorite things is being able to grab water quickly without the added cost of a dual ice maker. Setting it up was a breeze, and registering it on the app was simple. We’re beyond happy with this purchase! 😊 😀",Mayel
